arquivo_rel,sha256_arquivo,melhor_status,fonte_ultimo_processamento,output_tag,status_release,fonte_release,overlap_release_v1,overlap_indice_verde,nota_indice,updated_at_indice
drive-download-20260403T124026Z-3-001_224929\605042214.pdf,982d3f04eabcb54da80b17fb17ff36b2991354d61b98391c283b14d9eca4531d,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042219.pdf,98f38cf6556d6696faef3018364eb53e0eaf69f57b4c3b25e18200d873e48be4,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042222.pdf,c6080da9e067ea27ab0de83114ce9c6182baa78a8d70c6ca652e107dc1fd84d0,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042224.pdf,eca4457ec5ba6f2b751e44d30bcabdbe775b5276e6d5b3fcc7e6ef019d4832ec,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042225.pdf,c1ad9f8c9484ebdbabdf5292003331cd830361b805eac1917bd5269f7b0695f6,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042226.pdf,8a52e21e8aad5fcd2cec4dd52e1d0a186d8a53751b74f48981740bb945de637f,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042227.pdf,22ac44c7af290ed819d36b2a8b7347ac8062f5f074bfac16223a35923e52bc41,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042229.pdf,bf485e014a223497c0b2fe67fc01f4cd8cda46570ce68e938e886f3bd9c820c6,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042234.pdf,6f7e884bfd9172b44ba5ac12595872c1316e11906ef4f035686883d818c071a5,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042235.pdf,5d98e0abfe5e0822b103216b69521d298e3e20a5d023eea8adfb9a03ecdc57e2,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042236.pdf,9ea782f0a733a1795e68725e2a8912790b3bdf73066df76b3b3d13f78973060a,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042239.pdf,f96b4e1537afae9c4b7fb7a0191dcbd117ed99ea4f1068831fefcc06718ea0fc,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042243.pdf,3a482dc57e3ed947accd948088b25d42c0cd02351b737ca7dadc958512826296,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042244.pdf,3239f553af0e2bfa51dfb1b707358cacdf55c0c6f906eae1116c760ba8dd3ce0,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_16_flash,OFICIAL,PASS1_V2_BLOCO_16_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042245.pdf,840e38fbea58861b0c3d86cbb5b434ac44978c389c01a2c0b8a3e89cb3810e80,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_17_flash,OFICIAL,PASS1_V2_BLOCO_17_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042246.pdf,226e7dc74657f0c7e66ad309939260a3fcc0ca345141077b76a59e2e0db41233,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042247.pdf,831a20f91d41f32861d67b3f7328a838bd2fb4881a1c98f2a06198f3eec990bc,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_17_flash,OFICIAL,PASS1_V2_BLOCO_17_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042248.pdf,10841adb6abf16776900f147430d043cd41b000f08c429a75d24ceada50d4462,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_17_flash,OFICIAL,PASS1_V2_BLOCO_17_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042249.pdf,d09ac06f1d11b53f44658b8dfcc7bef7e0c04b136515780f6482ce8581131c96,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042252.pdf,09f94be2c5ed2764a53126a09474afb0d6016e6d77ccb57bc37c71780851f48c,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042257.pdf,7cffd1de34e0c087569b78ed89ba7310fb3210c52a60475ef4bd90fd57ba6509,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_17_flash,OFICIAL,PASS1_V2_BLOCO_17_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042259.pdf,7247f64bc2a682952e5139c24ce04312f872492d84d12705439134471cfd481f,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042264.pdf,867ed9f051562f613c4b29f6cc0408fcac44a2f8ac2cb77f3c68e2b8c9cb8323,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042266.pdf,3b7ada4d0a7a7d699c7f5011d6aa651347a9951d76cacc35d3b3d755e302c688,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_17_flash,OFICIAL,PASS1_V2_BLOCO_17_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042267.pdf,2ed5bcbdd2d0030a725b5bc2af8467a4492554d5ce71f27e5853f1463a7d44c6,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042269.pdf,4c3abf9c7ee9f629d149ca0ba06ada5d3869f2e1e54f9f5e1ad388e08b56456a,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_17_flash,OFICIAL,PASS1_V2_BLOCO_17_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042270.pdf,6711cd9f0d47f7ebeb1e4caa3ce46e524dd3db2d22d178414906560787a65554,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_17_flash,OFICIAL,PASS1_V2_BLOCO_17_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042272.pdf,a35ef931bafc0d19e2abe46e08e646249dee43f85481e918f55747b4807aa996,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_17_flash,OFICIAL,PASS1_V2_BLOCO_17_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042273.pdf,fd69a37f402e676ac3172e2c82ee5129fb75703ab05448deda4b9244864a5c75,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042277.pdf,f143b7cb7a97984818708bc2e7a8937c3c41b847403c53c52fc7f247c5ed5153,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_18_flash,OFICIAL,PASS1_V2_BLOCO_18_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042282.pdf,a5b0d0975da7fb8e6178ca53878a63286754a699ea8c184a4a18a780cf422eee,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042285.pdf,411e02beb1a81515dc03c45fb501d4f5ade3a6c6f63ad61ae6265786d6c14462,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_18_flash,OFICIAL,PASS1_V2_BLOCO_18_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042292.pdf,1d4d5047c6e6c4c89f259d4e153d48ad7b50264c007ad61ec674b4436c2bc420,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_18_flash,OFICIAL,PASS1_V2_BLOCO_18_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042293.pdf,1d934deb4aec5d4e814054bd3c3d018fe2c7cdfc8286bc0a8a82e51598348122,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_18_flash,OFICIAL,PASS1_V2_BLOCO_18_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042296.pdf,6d8042625e9bae96618a316e21703daf33e035a0a67c1397a3ea48f335032a67,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_18_flash,OFICIAL,PASS1_V2_BLOCO_18_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042297.pdf,779e3ed59489b33f62197d89f9e073e4ed9752371f345cf258bc50a755a461f6,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_18_flash,OFICIAL,PASS1_V2_BLOCO_18_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042298.pdf,55e3b8565ab4d94ab50d5ddcfbd209926259937e08480be76f191ffaf301ecce,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042302.pdf,7ade38e8f8c615246f932127c787b9ee24236918d0fa1f5a95ab7eb8d5ed27b2,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_18_flash,OFICIAL,PASS1_V2_BLOCO_18_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042303.pdf,4b0ebfcc55f6f26d7472506f1e32827174f32a996f3dcec6481d0fb8a528ca95,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042304.pdf,30f5ad88f04e53833757277e405ad42f443625de65dce0b3f97eb9dd06025c09,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042306.pdf,785cb790d1efcd7b70c1cbb23ce64b564ab0a8aa532e7c054e70027bb7d828d8,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042307.pdf,60851e44d948223009d5d06f6e762ba20d916fbe48f1641916253980ce2eed71,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_18_flash,OFICIAL,PASS1_V2_BLOCO_18_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042308.pdf,5f85478834a19db05301371ca2a3c1648c0c78d958785f76ff578e9519326751,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042310.pdf,105b0e106d83c566358d7961f4ec3ab1e4fbe55680d9cb3180bb416280f81ad2,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042311.pdf,f426599832aab5b941b3041dc019da0cb46de029dc21b28201bcddc07444b350,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_19_flash,OFICIAL,PASS1_V2_BLOCO_19_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042312.pdf,85ff9b68af59a8779fd52fc58231eff800878a5534eb58eeef89a73aa522c20c,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_19_flash,OFICIAL,PASS1_V2_BLOCO_19_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042314.pdf,380b7449b6e534e91cb7bad04654fa36c723efed940c4beba4ef8d06a762e6c9,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_19_flash,OFICIAL,PASS1_V2_BLOCO_19_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042319.pdf,be67613ceff1c2ec6f04a6d7becdf40a0e90b5fa25ebc3171932c9a838d1899a,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042320.pdf,2202d6b9df9e4048b09e733f806400b83eb8beb62ad87a586e4ca878f68525e6,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_19_flash,OFICIAL,PASS1_V2_BLOCO_19_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042321.pdf,b316c0deadd6b4f5079677ef83f76fe50e0ddb92eccc730fca9cff07c064b100,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_19_flash,OFICIAL,PASS1_V2_BLOCO_19_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042324.pdf,1e0061ccb82dcee1a0f99704811991b9d26b885114b84e33f693aff69fa760b9,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_19_flash,OFICIAL,PASS1_V2_BLOCO_19_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042325 (2).pdf,c837871514c6f8ea6f74e406ef8e40035280d31161f2bf4300cbeaae850db428,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042325.pdf,524cb69df58ddb1fb80b274c690bcb033fdedcb45de30cc0158d95a44354ca7c,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_19_flash,OFICIAL,PASS1_V2_BLOCO_19_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042326.pdf,196e2240ccdd98d0b9ccd1c12b2273de646fab38852ca1e1ee20198d44e224a1,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_19_flash,OFICIAL,PASS1_V2_BLOCO_19_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042328.pdf,a60c6b2198b805d30696fa0bec367ff41d10630e1628eb38a2912e210fe530a6,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_19_flash,OFICIAL,PASS1_V2_BLOCO_19_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042329.pdf,1f9974e83cbfd6bc4877525c835ced83874de307ceb6865c2ac6ce2c4230c44d,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_19_flash,OFICIAL,PASS1_V2_BLOCO_19_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042332.pdf,d0029d25ff13d8c68387eef15b52229a290afffb31467d39cd18553507f77f77,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_20_flash,OFICIAL,PASS1_V2_BLOCO_20_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042338.pdf,992a616aa57c5857fe395d1463ed38aa0b4245fd3ae2ffbd49ab9ced1267cb4c,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_20_flash,OFICIAL,PASS1_V2_BLOCO_20_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042341.pdf,066e30a9eb123958a4f9f44c4a9a69afde2300308421cb999fbabe50bce0705d,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_20_flash,OFICIAL,PASS1_V2_BLOCO_20_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042346.pdf,bce1e91f019a104f352c5e6d6deab7211786d91724023e0856c837a4ecdf240c,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_20_flash,OFICIAL,PASS1_V2_BLOCO_20_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042347.pdf,6568bddacceb7c2faba1160bd26529eb895eaecf141a33b8eadb5f5a6a400c7f,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_20_flash,OFICIAL,PASS1_V2_BLOCO_20_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042350.pdf,36fee10e09733bb247ce261fb3f9196e0b92773640450f805c9a05b389391c66,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_20_flash,OFICIAL,PASS1_V2_BLOCO_20_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042352.pdf,26b980ccaf5259586efee6ff707cca3a84a0b6e86479a53850548b55fd0d8fbc,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042356.pdf,93cd48d0c32a6f4f97b8e48b48e96d50f1e364a52a3059e4c8f3278bb8fc4f7e,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042358.pdf,8a57330c89262c7140975ae923fb2c08b8e21efcec39c1270da5b828352e12d4,VERDE_SEGURO,,promocao_manual_revisada_cursor_b14_b20,OFICIAL,PROMOCAO_MANUAL_REVISADA_CURSOR,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042359.pdf,eff1d5af039d49b314530a067d723520f0c99bb64e09b5e6d4d03a204030f995,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_20_flash,OFICIAL,PASS1_V2_BLOCO_20_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042360.pdf,6171577442c78cbfadf2b97441bbdc803309d69e7449cf320f73143082b9a163,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_20_flash,OFICIAL,PASS1_V2_BLOCO_20_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042363.pdf,031739ed0a0323beeea233c0484f7123639fe68384f9951b05fc0c329172df4b,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_20_flash,OFICIAL,PASS1_V2_BLOCO_20_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042364.pdf,c0f1afbd5caf0c9bc2b202f8f2898733a4993725bc629567630a64ce72fc93b9,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_21_flash,OFICIAL,PASS1_V2_BLOCO_21_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042368.pdf,15dcc1f2c98a8ec003fa115beffb51ae89b2ea30c16644ccdadef11a75aadbc5,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_21_flash,OFICIAL,PASS1_V2_BLOCO_21_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042369.pdf,ed6629e4027e02679c7a21bede41dfee1b5905b69c342169d8d62be76bb0e06b,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_21_flash,OFICIAL,PASS1_V2_BLOCO_21_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042370.pdf,938bfc3903ff7324c2f496eec769ec66949b70adc424ec6310917178c1cbd6f7,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_21_flash,OFICIAL,PASS1_V2_BLOCO_21_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042378.pdf,3dedced308c881f7696a5bcb16e7ebee65066a0d5d1f89f2b7e56d1d18f363b1,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_21_flash,OFICIAL,PASS1_V2_BLOCO_21_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042382.pdf,b9b0c995eb0d4ea509b9dc81399eb44564b05f4c2110a07053cccfcb20bea616,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_21_flash,OFICIAL,PASS1_V2_BLOCO_21_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042384.pdf,a0ea1c8f59ff157102d6f2bcc3b3c073c030975ade250d53b0e15df090af7cd5,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_21_flash,OFICIAL,PASS1_V2_BLOCO_21_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042385.pdf,de240b363c48bd3b19220a1cf4b4d1d0ef8d617cfe3555bc6a024051d06e67cc,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_21_flash,OFICIAL,PASS1_V2_BLOCO_21_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042388.pdf,d45fbe29804e0613f449549df5f6f0f2323a75979be93a31d9a82a99cb86a88c,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_21_flash,OFICIAL,PASS1_V2_BLOCO_21_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
drive-download-20260403T124026Z-3-001_224929\605042389.pdf,c99edc21dbb3a66537d625067677b125195739ce925321875c073dda9162282e,VERDE_SEGURO,,extraidos_motor_fase7a_pass1_v2_block_21_flash,OFICIAL,PASS1_V2_BLOCO_21_RECONCILIADO,false,false,INDEX_SEM_FLAG_MANUAL_OU_CONSISTENTE,
